class,year,powertrain,mileage_bin,share_sales,share_mileage
78SU,2045,phev,40-60,0.011656006168560348,0.02070239856829271
78SU,2045,phev,60-80,0.007099899900816348,0.01854964642491043
78SU,2045,phev,80-100,0.0022282269790814494,0.007161904266783181
78SU,2045,phev,100-120,5.462915712612162e-4,0.0021352753233561082
78SU,2045,phev,120-140,0.0015147579022671699,0.0073351328458951225
78SU,2045,phev,140-160,7.933910838224005e-4,0.0044268942815637044
78SU,2045,phev,160-180,1.0427768689040526e-4,6.724625983598138e-4
78SU,2045,phev,180-200,1.0767376399653125e-4,7.899466568116018e-4
78SU,2045,phev,>200,2.360207668932925e-5,1.9480074340152837e-4
78SU,2045,bev,0-20,0,0
78SU,2045,bev,20-40,5.784682506296635e-4,6.105955933611357e-4
78SU,2045,bev,40-60,0.004300997677251285,0.007647581976587849
78SU,2045,bev,60-80,0,0
78SU,2045,bev,80-100,0,0
78SU,2045,bev,100-120,0,0
78SU,2045,bev,120-140,0,0
78SU,2045,bev,140-160,0,0
78SU,2045,bev,160-180,0,0
78SU,2045,bev,180-200,0,0
78SU,2045,bev,>200,0,0
78SU,2045,fcev,0-20,0,0
78SU,2045,fcev,20-40,0.008444790516444211,0.008920572049754749
78SU,2045,fcev,40-60,0.011625397717359258,0.02065853765100585
78SU,2045,fcev,60-80,0.007336485292380548,0.019167764345461715
78SU,2045,fcev,80-100,0.0023361421326667676,0.007509304540394909
78SU,2045,fcev,100-120,5.788656975440351e-4,0.002262710322221641
78SU,2045,fcev,120-140,0.0015962910693658001,0.007729952777925116
78SU,2045,fcev,140-160,8.299484559909608e-4,0.004630873914183602
78SU,2045,fcev,160-180,1.0863280874671407e-4,7.005477683228284e-4
78SU,2045,fcev,180-200,1.1217072184931881e-4,8.229385082132733e-4
78SU,2045,fcev,>200,2.4468632339592113e-5,2.0195289730272803e-4
78SU,2046,conventional_ice,0-20,1.5451710086546812e-4,6.673220738206683e-5
78SU,2046,conventional_ice,20-40,1.4022076875274385e-4,1.4825761980545793e-4
78SU,2046,conventional_ice,40-60,3.435467167862979e-5,6.096289220084576e-5
78SU,2046,conventional_ice,60-80,1.4202721962969079e-5,3.709990005914359e-5
78SU,2046,conventional_ice,80-100,4.1070265171826925e-6,1.3200249217632773e-5
78SU,2046,conventional_ice,100-120,9.614547206757922e-7,3.7579253588202615e-6
78SU,2046,conventional_ice,120-140,2.5852128703029766e-6,1.2518752871470808e-5
78SU,2046,conventional_ice,140-160,1.324568203458335e-6,7.3907099852705156e-6
78SU,2046,conventional_ice,160-180,1.727285210798696e-7,1.1138861395946866e-6
78SU,2046,conventional_ice,180-200,1.7835387961540035e-7,1.30849006946672e-6
78SU,2046,conventional_ice,>200,3.8874092456962665e-8,3.208489748319381e-7
78SU,2046,adv_conv,0-20,0.15171019137922548,0.06556403321979803
78SU,2046,adv_conv,20-40,0.16775401837254914,0.17738687967646596
78SU,2046,adv_conv,40-60,0.030323543801373705,0.05379005035556088
78SU,2046,adv_conv,60-80,0.012130353044819492,0.03168421362930149
78SU,2046,adv_conv,80-100,0.003376229608769262,0.010850988692600504
78SU,2046,adv_conv,100-120,7.674935233169576e-4,0.002999727876367937
78SU,2046,adv_conv,120-140,0.0020386313114508585,0.00987254664800823
78SU,2046,adv_conv,140-160,0.0010371488249160184,0.0057869924376147954
78SU,2046,adv_conv,160-180,1.3490560573443285e-4,8.699749377911113e-4
78SU,2046,adv_conv,180-200,1.392991615639199e-4,0.0010219658242617267
78SU,2046,adv_conv,>200,3.033977871398146e-5,2.504106535164986e-4
78SU,2046,hev,0-20,0.28627847538717044,0.12359270333519144
78SU,2046,hev,20-40,0.17478923146131276,0.1848260725481583
78SU,2046,hev,40-60,0.030363991587839707,0.05386179950483673
78SU,2046,hev,60-80,0.012146533407277386,0.03172647637786464
78SU,2046,hev,80-100,0.0033807330736403277,0.010865462544220824
78SU,2046,hev,100-120,7.685172629678542e-4,0.0030037291353696626
78SU,2046,hev,120-140,0.002041350588739443,0.009885715381231168
78SU,2046,hev,140-160,0.0010385322507609149,0.005794711556327642
78SU,2046,hev,160-180,1.350855528134931e-4,8.711353747355873e-4
78SU,2046,hev,180-200,1.394849690928399e-4,0.0010233289978969077
78SU,2046,hev,>200,3.0380248155775182e-5,2.5074466977490796e-4
78SU,2046,phev,0-20,0,0
78SU,2046,phev,20-40,0.02859008687620343,0.030214020229163342
78SU,2046,phev,40-60,0.014146192862157557,0.02511323945442129
78SU,2046,phev,60-80,0.0077743423576674565,0.020308944459610172
78SU,2046,phev,80-100,0.0023869584678783357,0.007672033054204587
78SU,2046,phev,100-120,5.790680633652757e-4,0.0022633737805951987
78SU,2046,phev,120-140,0.0015854264575186944,0.0076766285359686735
78SU,2046,phev,140-160,8.218943354246312e-4,0.004585934235625164
78SU,2046,phev,160-180,1.0778012874245099e-4,6.950490328950004e-4
78SU,2046,phev,180-200,1.1129027207831384e-4,8.164791041088684e-4
78SU,2046,phev,>200,2.431894684031497e-5,2.007174616705407e-4
78SU,2046,bev,0-20,0,0
78SU,2046,bev,20-40,0.006841707704475726,0.007227442475647896
78SU,2046,bev,40-60,0.00874410380408996,0.015533808708142612
78SU,2046,bev,60-80,0,0
78SU,2046,bev,80-100,0,0
78SU,2046,bev,100-120,0,0
78SU,2046,bev,120-140,0,0
78SU,2046,bev,140-160,0,0
78SU,2046,bev,160-180,0,0
78SU,2046,bev,180-200,0,0
78SU,2046,bev,>200,0,0
78SU,2046,fcev,0-20,0,0
78SU,2046,fcev,20-40,0.019489748899344187,0.020591349926505888
78SU,2046,fcev,40-60,0.013802695804824953,0.024504343351075757
78SU,2046,fcev,60-80,0.008207300648587497,0.02144241991457308
78SU,2046,fcev,80-100,0.0024977098313922527,0.00802847165385758
78SU,2046,fcev,100-120,6.102264331074623e-4,0.0023852504886274052
78SU,2046,fcev,120-140,0.001662543901484802,0.008050320126951251
78SU,2046,fcev,140-160,8.569984077458626e-4,0.004781804872675636
78SU,2046,fcev,160-180,1.1183882211846931e-4,7.212226043940646e-4
78SU,2046,fcev,180-200,1.154811474777939e-4,8.472253870291897e-4
78SU,2046,fcev,>200,2.5152143205867052e-5,2.075942832971045e-4
78SU,2047,conventional_ice,0-20,6.664877074453032e-5,2.8783995856588946e-5
78SU,2047,conventional_ice,20-40,6.0482249653113884e-5,6.394883192989675e-5
78SU,2047,conventional_ice,40-60,1.4818402777994022e-5,2.6295483176033327e-5
78SU,2047,conventional_ice,60-80,6.126143674424075e-6,1.6002518296258675e-5
78SU,2047,conventional_ice,80-100,1.771507925350546e-6,5.693741203716348e-6
78SU,2047,conventional_ice,100-120,4.1470992466606576e-7,1.6209280675866248e-6
78SU,2047,conventional_ice,120-140,1.1150950862619897e-6,5.3997873728167e-6
78SU,2047,conventional_ice,140-160,5.71333800811135e-7,3.1878784463892912e-6
78SU,2047,conventional_ice,160-180,7.450400983459237e-8,4.804590659385348e-7
78SU,2047,conventional_ice,180-200,7.693042884764464e-8,5.643987246255963e-7
78SU,2047,conventional_ice,>200,1.6767791147728063e-8,1.3839367712315574e-7
78SU,2047,adv_conv,0-20,0.16354363766425395,0.07067208576662194
78SU,2047,adv_conv,20-40,0.14926503156918855,0.15783830977715402
78SU,2047,adv_conv,40-60,0.02691124673802124,0.04773683566787766
78SU,2047,adv_conv,60-80,0.011589223253136103,0.0302717165201956
78SU,2047,adv_conv,80-100,0.0032768594951202287,0.010531788694116173
78SU,2047,adv_conv,100-120,7.495798493160815e-4,0.002929749316282798
78SU,2047,adv_conv,120-140,0.0019964662149594297,0.009668202255249485
78SU,2047,adv_conv,140-160,0.001018356275564209,0.005682135411921082
78SU,2047,adv_conv,160-180,1.3279736970233183e-4,8.563794129729167e-4
78SU,2047,adv_conv,180-200,1.3702130577405915e-4,0.001005254375723925
78SU,2047,adv_conv,>200,2.9865225924562783e-5,2.464939118933421e-4
78SU,2047,hev,0-20,0.27453289743226295,0.11852259899989304
78SU,2047,hev,20-40,0.15306214291456174,0.16185351434642753
78SU,2047,hev,40-60,0.026949958642893408,0.04780550524157906
78SU,2047,hev,60-80,0.011605894383704123,0.0303152624703946
78SU,2047,hev,80-100,0.0032815732668116503,0.01054693870206747
78SU,2047,hev,100-120,7.506581220584521e-4,0.002933963768996019
78SU,2047,hev,120-140,0.001999338137280472,0.009682109991655516
78SU,2047,hev,140-160,0.0010198211839591784,0.005690309179850841
78SU,2047,hev,160-180,1.3298839909585032e-4,8.576113171909645e-4
78SU,2047,hev,180-200,1.3721841131161464e-4,0.001006700436998759
78SU,2047,hev,>200,2.9908187136885366e-5,2.468484940857495e-4
78SU,2047,phev,0-20,0,0
78SU,2047,phev,20-40,0.040902612488428906,0.04323705694723079
78SU,2047,phev,40-60,0.015238745504572309,0.027049610909249584
78SU,2047,phev,60-80,0.008260100968966072,0.021578129883265535
78SU,2047,phev,80-100,0.00246826314740496,0.007933430134881476
78SU,2047,phev,100-120,5.975108081392726e-4,0.002335473175802877
78SU,2047,phev,120-140,0.001630553012495951,0.00789529249591438
78SU,2047,phev,140-160,8.427040861157401e-4,0.004702046665186898
78SU,2047,phev,160-180,1.0989168403914015e-4,7.086659628800734e-4
78SU,2047,phev,180-200,1.1375935221170395e-4,8.345934666460069e-4
78SU,2047,phev,>200,2.4795039980400286e-5,2.0464691664341255e-4
78SU,2047,bev,0-20,0,0
78SU,2047,bev,20-40,0.022255191852657646,0.02351925141088026
78SU,2047,bev,40-60,0.01295376179182708,0.022995385532096353
78SU,2047,bev,60-80,0,0
78SU,2047,bev,80-100,0,0
78SU,2047,bev,100-120,0,0
78SU,2047,bev,120-140,0,0
78SU,2047,bev,140-160,0,0
78SU,2047,bev,160-180,0,0
78SU,2047,bev,180-200,0,0
78SU,2047,bev,>200,0,0
78SU,2047,fcev,0-20,0,0
78SU,2047,fcev,20-40,0.03205955300814802,0.03388194116212438
78SU,2047,fcev,40-60,0.015346351451872488,0.02725057143225942
78SU,2047,fcev,60-80,0.008811387430834077,0.023018042889256525
78SU,2047,fcev,80-100,0.002617270590935171,0.008412304921832297
78SU,2047,fcev,100-120,6.281032480397532e-4,0.002455032017169743
78SU,2047,fcev,120-140,0.0017030650122419862,0.008246724914838594
78SU,2047,fcev,140-160,8.744455076109467e-4,0.004879154676823298
78SU,2047,fcev,160-180,1.1403088108276923e-4,7.353586838454653e-4
78SU,2047,fcev,180-200,1.1765790436625753e-4,8.631951252728426e-4
78SU,2047,fcev,>200,2.5644770175399466e-5,2.1166020093425642e-4
78SU,2048,conventional_ice,0-20,2.4579839442628313e-5,1.0615439546277104e-5
78SU,2048,conventional_ice,20-40,2.2305647486024775e-5,2.3584111212005493e-5
78SU,2048,conventional_ice,40-60,5.464976428078797e-6,9.697684553113673e-6
78SU,2048,conventional_ice,60-80,2.25930090289195e-6,5.901674194521944e-6
78SU,2048,conventional_ice,80-100,6.53326083737792e-7,2.099832345770862e-6
78SU,2048,conventional_ice,100-120,1.5294360645650128e-7,5.977927455266215e-7
78SU,2048,conventional_ice,120-140,4.1124326641606254e-7,1.991423175034614e-6
78SU,2048,conventional_ice,140-160,2.1070595804248832e-7,1.175678703440652e-6
78SU,2048,conventional_ice,160-180,2.7476824840255107e-8,1.7719166561658296e-7
78SU,2048,conventional_ice,180-200,2.8371679900543275e-8,2.0814832558732778e-7
78SU,2048,conventional_ice,>200,6.183904213307516e-9,5.103911633423228e-8
78SU,2048,adv_conv,0-20,0.17258164375860008,0.07453384756205111
78SU,2048,adv_conv,20-40,0.13398828136460134,0.14168266324841247
78SU,2048,adv_conv,40-60,0.024846356751502943,0.04407741194587214
78SU,2048,adv_conv,60-80,0.011326151042945563,0.029584649314743958
78SU,2048,adv_conv,80-100,0.003195598711270755,0.010270663008435665
78SU,2048,adv_conv,100-120,7.366286094290281e-4,0.002879137620251347
78SU,2048,adv_conv,120-140,0.001970830102606585,0.009543637697926098
78SU,2048,adv_conv,140-160,0.0010071406460823956,0.005619555422015005
78SU,2048,adv_conv,160-180,1.3123681999570896e-4,8.463157901416185e-4
78SU,2048,adv_conv,180-200,1.3551089216933343e-4,9.941732531442936e-4
78SU,2048,adv_conv,>200,2.953601549053693e-5,2.437767595796743e-4
78SU,2048,hev,0-20,0.2654584665165728,0.11464510620305254
78SU,2048,hev,20-40,0.13740024660357814,0.1452905632606068
78SU,2048,hev,40-60,0.024882727592706006,0.0441419337816712
78SU,2048,hev,60-80,0.011342730602079517,0.02962795621052093
78SU,2048,hev,80-100,0.0032002765243778738,0.010285697512571062
78SU,2048,hev,100-120,7.377069084507774e-4,0.0028833521881348892
78SU,2048,hev,120-140,0.0019737150627404595,0.009557607960636337
78SU,2048,hev,140-160,0.0010086149287256887,0.005627781495556894
78SU,2048,hev,160-180,1.3142892838358236e-4,8.475546525438104e-4
78SU,2048,hev,180-200,1.3570925707207023e-4,9.956285537294088e-4
78SU,2048,hev,>200,2.9579251194665362e-5,2.4413360730187134e-4
78SU,2048,phev,0-20,7.849375264592555e-5,3.389955772160863e-5
78SU,2048,phev,20-40,0.04718290634878615,0.049876864171570855
78SU,2048,phev,40-60,0.01580991364535409,0.02806344868719886
78SU,2048,phev,60-80,0.008532237778261478,0.022288887912331606
78SU,2048,phev,80-100,0.002528922900406627,0.008128378178460165
78SU,2048,phev,100-120,6.115750730812345e-4,0.002390436227802901
78SU,2048,phev,120-140,0.0016577243777034741,0.008027440235917723
78SU,2048,phev,140-160,8.540573893662887e-4,0.004765394835164522
78SU,2048,phev,160-180,1.1165451315434142e-4,7.200340386652456e-4
78SU,2048,phev,180-200,1.1529083600754802e-4,8.458291703084806e-4
78SU,2048,phev,>200,2.5128842882834378e-5,2.0740197309033727e-4
78SU,2048,bev,0-20,0,0
78SU,2048,bev,20-40,0.0369540675195576,0.03906277427290443
78SU,2048,bev,40-60,0.015525187256870243,0.02755804400426715
78SU,2048,bev,60-80,0,0
78SU,2048,bev,80-100,0,0
78SU,2048,bev,100-120,0,0
78SU,2048,bev,120-140,0,0
78SU,2048,bev,140-160,0,0
78SU,2048,bev,160-180,0,0
78SU,2048,bev,180-200,0,0
78SU,2048,bev,>200,0,0
78SU,2048,fcev,0-20,0,0
78SU,2048,fcev,20-40,0.04205720659862875,0.044457573411040285
78SU,2048,fcev,40-60,0.016345232309103147,0.029013668162675636
78SU,2048,fcev,60-80,0.00906935345612535,0.0236917591696175
78SU,2048,fcev,80-100,0.0027202865460583666,0.008743317662288468
78SU,2048,fcev,100-120,6.402032029107293e-4,0.0025023153773843605
78SU,2048,fcev,120-140,0.0017278566857471661,0.008367052127375601
78SU,2048,fcev,140-160,8.858747169184699e-4,0.0049429263807886465
78SU,2048,fcev,160-180,1.1543509957145306e-4,7.44414162939067e-4
78SU,2048,fcev,180-200,1.1919454716363067e-4,8.744686778583886e-4
78SU,2048,fcev,>200,2.5979697536145648e-5,2.1442453814566654e-4
78SU,2049,conventional_ice,0-20,6.909929539942041e-6,2.9842318324128807e-6
78SU,2049,conventional_ice,20-40,6.270604526558247e-6,6.630008593720995e-6
78SU,2049,conventional_ice,40-60,1.5363241954290792e-6,2.726230865706517e-6
78SU,2049,conventional_ice,60-80,6.351388130495173e-7,1.6590894723742978e-6
78SU,2049,conventional_ice,80-100,1.8366422676428283e-7,5.903087198266727e-7
78SU,2049,conventional_ice,100-120,4.2995787122967424e-8,1.6805259288577439e-7
78SU,2049,conventional_ice,120-140,1.1560946121406978e-7,5.598325349406173e-7
78SU,2049,conventional_ice,140-160,5.923404532881247e-8,3.305089531340176e-7
78SU,2049,conventional_ice,160-180,7.724335387570377e-9,4.981244598173161e-8
78SU,2049,conventional_ice,180-200,7.975898683151882e-9,5.85150390026939e-8
78SU,2049,conventional_ice,>200,1.7384304928208477e-9,1.4348209982153503e-8
78SU,2049,adv_conv,0-20,0.17429385225670677,0.0753115912682434
78SU,2049,adv_conv,20-40,0.12347889935588041,0.1305705745293301
78SU,2049,adv_conv,40-60,0.023720922033813534,0.04208177342196055
78SU,2049,adv_conv,60-80,0.01111526295711112,0.02903390431582825
78SU,2049,adv_conv,80-100,0.0031501172524633046,0.010124583370715281
78SU,2049,adv_conv,100-120,7.294990186053818e-4,0.0028512965688500666
78SU,2049,adv_conv,120-140,0.0019507173736449351,0.009446242900641083
78SU,2049,adv_conv,140-160,9.987234639342584e-4,0.005572589964149071
78SU,2049,adv_conv,160-180,1.3023717951459588e-4,8.398693407102894e-4
78SU,2049,adv_conv,180-200,1.3447869576706882e-4,9.86600562575325e-4
78SU,2049,adv_conv,>200,2.9311037494757317e-5,2.4191989412653098e-4
78SU,2049,hev,0-20,0.26306433637185456,0.11357282440351787
78SU,2049,hev,20-40,0.12507793877856596,0.13226145043771792
78SU,2049,hev,40-60,0.023755385647226,0.04214291311833737
78SU,2049,hev,60-80,0.011131412081710312,0.029076087046026045
78SU,2049,hev,80-100,0.003154693989532719,0.010139293158418864
78SU,2049,hev,100-120,7.305588919157933e-4,0.0028554391558259463
78SU,2049,hev,120-140,0.001953551528630414,0.009459967142180427
78SU,2049,hev,140-160,0.0010001744876051732,0.005580686259308122
78SU,2049,hev,160-180,1.3042639828949522e-4,8.410895686691335e-4
78SU,2049,hev,180-200,1.3467407694898588e-4,9.8803397314565e-4
78SU,2049,hev,>200,2.935362286574322e-5,2.4227137429648715e-4
78SU,2049,phev,0-20,2.820271672751573e-4,1.2175965160357623e-4
78SU,2049,phev,20-40,0.050147805899652176,0.05301249782858192
78SU,2049,phev,40-60,0.01600328675607904,0.028406155807988213
78SU,2049,phev,60-80,0.008754689203242304,0.02286985082742006
78SU,2049,phev,80-100,0.002590426675790122,0.008326079360467628
78SU,2049,phev,100-120,6.163752945986317e-4,0.002409144793604883
78SU,2049,phev,120-140,0.0016821961609648519,0.00814594351682452
78SU,2049,phev,140-160,8.640745057864926e-4,0.004821287466557245
78SU,2049,phev,160-180,1.1267846464805679e-4,7.266372641739006e-4
78SU,2049,phev,180-200,1.163481351744741e-4,8.535860268644552e-4
78SU,2049,phev,>200,2.535929228857984e-5,2.0930399705825162e-4
78SU,2049,bev,0-20,3.03855925679986e-4,1.315734899633896e-4
78SU,2049,bev,20-40,0.05047370693745396,0.05335701595352983
78SU,2049,bev,40-60,0.016743769994028074,0.02971931654816071
78SU,2049,bev,60-80,0,0
78SU,2049,bev,80-100,0,0
78SU,2049,bev,100-120,0,0
78SU,2049,bev,120-140,0,0
78SU,2049,bev,140-160,0,0
78SU,2049,bev,160-180,0,0
78SU,2049,bev,180-200,0,0
78SU,2049,bev,>200,0,0
78SU,2049,fcev,0-20,1.9220221620497578e-4,8.27357172109053e-5
78SU,2049,fcev,20-40,0.04842039250655891,0.051185853717993335
78SU,2049,fcev,40-60,0.01718998177662244,0.03051131913892556
78SU,2049,fcev,60-80,0.009270732799438013,0.02421765300266178
78SU,2049,fcev,80-100,0.002750316426184451,0.00883960999577953
78SU,2049,fcev,100-120,6.497905365712959e-4,0.0025397906354452417
78SU,2049,fcev,120-140,0.0017439567993626855,0.008445016052849818
78SU,2049,fcev,140-160,8.928666956796323e-4,0.004981939613260935
78SU,2049,fcev,160-180,1.1643307114239063e-4,7.508498499560529e-4
78SU,2049,fcev,180-200,1.2022502030327093e-4,8.820287257417261e-4
78SU,2049,fcev,>200,2.6204299928822425e-5,2.1627830354263176e-4
78SU,2050,conventional_ice,0-20,6.55547389272472e-6,2.831150991357979e-6
78SU,2050,conventional_ice,20-40,5.948944056252106e-6,6.289911929458774e-6
78SU,2050,conventional_ice,40-60,1.4575160420442416e-6,2.5863845879049256e-6
78SU,2050,conventional_ice,60-80,6.025583738784996e-7,1.5739838820318758e-6
78SU,2050,conventional_ice,80-100,1.7424288288610968e-7,5.600279104292843e-7
78SU,2050,conventional_ice,100-120,4.079025095039046e-8,1.5943207219511027e-7
78SU,2050,conventional_ice,120-140,1.0967909301693419e-7,5.311150491391214e-7
78SU,2050,conventional_ice,140-160,5.619554229486994e-8,3.1355497926192753e-7
78SU,2050,conventional_ice,160-180,7.328103518211526e-9,4.725723862752499e-8
78SU,2050,conventional_ice,180-200,7.56676248094509e-9,5.551341852322166e-8
78SU,2050,conventional_ice,>200,1.6492549807076308e-9,1.3612196101615589e-8
78SU,2050,adv_conv,0-20,0.17570120081893975,0.07591436334869764
78SU,2050,adv_conv,20-40,0.10337027682289848,0.10930257228061319
78SU,2050,adv_conv,40-60,0.021769399879938475,0.03862616086286208
78SU,2050,adv_conv,60-80,0.010721055899582273,0.02800479990478077
78SU,2050,adv_conv,80-100,0.0030711140431583283,0.009870716692495365
78SU,2050,adv_conv,100-120,7.14283233788018e-4,0.0027918205274156606
78SU,2050,adv_conv,120-140,0.0019188835795233485,0.009292089482117093
78SU,2050,adv_conv,140-160,9.831655275940935e-4,0.005485781149654471
78SU,2050,adv_conv,160-180,1.282083679154082e-4,8.26786005624365e-4
78SU,2050,adv_conv,180-200,1.3238381058272496e-4,9.712314746345533e-4
78SU,2050,adv_conv,>200,2.8854435370270094e-5,2.381513090795617e-4
78SU,2050,hev,0-20,0.24105330934904784,0.1040725609960992
78SU,2050,hev,20-40,0.10469750725890335,0.11070597086987105
78SU,2050,hev,40-60,0.021798653718308834,0.03867806690864109
78SU,2050,hev,60-80,0.010735462913012854,0.028042432907735698
78SU,2050,hev,80-100,0.003075241022970862,0.009883981015458534
78SU,2050,hev,100-120,7.152430914959537e-4,0.0027955721910774283
78SU,2050,hev,120-140,0.0019214621857502772,0.009304576242676957
78SU,2050,hev,140-160,9.844867107959348e-4,0.005493152972303336
78SU,2050,hev,160-180,1.283806550199407e-4,8.27897045171105e-4
78SU,2050,hev,180-200,1.3256170866990225e-4,9.725366207908948e-4
