Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Private,ID,,,0.0,,,43.204353,-112.377029,0.0,0.0,,,,
Private,ID,,,0.0,,,42.42373,-112.125614,0.0,0.0,,,,
Private,ID,,,0.0,,,43.206863,-112.325938,0.0,0.0,,,,
Private,IL,,,0.0,,,40.483143,-89.020752,0.0,0.0,,,,
Private,IL,,,0.0,,,41.121166,-88.848305,0.0,0.0,,,,
Private,IL,,,0.0,,,41.899746,-88.73938,0.0,0.0,,,,
Private,IL,,,0.0,,,40.737295,-89.025503,0.0,0.0,,,,
Private,IL,,,0.0,,,42.092991,-88.848602,0.0,0.0,,,,
Private,IL,,,0.0,,,41.95042,-87.882858,0.0,0.0,,,,
Private,IL,,,0.0,,,39.983368,-90.759209,0.0,0.0,,,,
Private,IL,,,0.0,,,42.280544,-89.241043,0.0,0.0,,,,
Private,IL,,,0.0,,,41.821454,-87.665456,0.0,0.0,,,,
Private,IL,,,0.0,,,39.876694,-88.932098,0.0,0.0,,,,
Private,IL,,,0.0,,,39.4175,-87.693443,0.0,0.0,,,,
Private,IL,,,0.0,,,41.772469,-88.441672,0.0,0.0,,,,
Private,IL,,,0.0,,,41.930348,-87.98424,0.0,0.0,,,,
Private,IL,,,0.0,,,40.647911,-89.649124,0.0,0.0,,,,
Private,IL,,,0.0,,,40.004807,-90.40654,0.0,0.0,,,,
Private,IL,,,0.0,,,38.439171,-88.946648,0.0,0.0,,,,
Private,IL,,,0.0,,,41.770172,-89.704865,0.0,0.0,,,,
Private,IL,,,0.0,,,41.824947,-87.743675,0.0,0.0,,,,
Private,IL,,,0.0,,,41.340591,-88.191124,0.0,0.0,,,,
Private,IL,,,0.0,,,41.542892,-87.851814,0.0,0.0,,,,
Private,IL,,,0.0,,,41.680355,-88.205467,0.0,0.0,,,,
Private,IL,,,0.0,,,41.618658,-88.44845,0.0,0.0,,,,
Private,IL,,,0.0,,,42.307457,-87.877106,0.0,0.0,,,,
Private,IL,,,0.0,,,37.976368,-89.053177,0.0,0.0,,,,
Private,IL,,,0.0,,,38.610958,-89.535706,0.0,0.0,,,,
Private,IL,,,0.0,,,42.004674,-87.958742,0.0,0.0,,,,
Private,IL,,,0.0,,,39.830311,-90.550919,0.0,0.0,,,,
Private,IL,,,0.0,,,40.31222,-88.985655,0.0,0.0,,,,
Private,IL,,,0.0,,,40.62603,-89.619171,0.0,0.0,,,,
Private,IL,,,0.0,,,40.736832,-89.028862,0.0,0.0,,,,
Private,IL,,,0.0,,,41.511591,-90.488471,0.0,0.0,,,,
Private,IL,,,0.0,,,40.879182,-89.505167,0.0,0.0,,,,
Private,IL,,,0.0,,,41.567432,-87.558662,0.0,0.0,,,,
Private,IL,,,0.0,,,41.657581,-87.738586,0.0,0.0,,,,
Private,IL,,,0.0,,,42.208478,-89.107693,0.0,0.0,,,,
Private,IL,,,0.0,,,40.627369,-89.275989,0.0,0.0,,,,
Private,IL,,,0.0,,,40.732388,-89.519913,0.0,0.0,,,,
Private,IL,,,0.0,,,41.530657,-87.791192,0.0,0.0,,,,
Private,IL,,,0.0,,,40.29427,-90.066032,0.0,0.0,,,,
Private,IL,,,0.0,,,41.910488,-89.068611,0.0,0.0,,,,
Private,IL,,,0.0,,,42.224243,-89.109573,0.0,0.0,,,,
Private,IL,,,0.0,,,38.978043,-89.115158,0.0,0.0,,,,
Private,IL,,,0.0,,,41.820015,-88.203186,0.0,0.0,,,,
Private,IL,,,0.0,,,42.280352,-89.242296,0.0,0.0,,,,
Private,IL,,,0.0,,,41.938592,-88.117896,0.0,0.0,,,,
Private,IL,,,0.0,,,41.748814,-87.798744,0.0,0.0,,,,
Private,IL,,,0.0,,,41.806213,-87.742943,0.0,0.0,,,,
Private,IL,,,0.0,,,40.589153,-89.677279,0.0,0.0,,,,
Private,IL,,,0.0,,,39.607235,-90.819756,0.0,0.0,,,,
Private,IL,,,0.0,,,40.776058,-87.730682,0.0,0.0,,,,
Private,IL,,,0.0,,,41.369431,-89.127457,0.0,0.0,,,,
Private,IL,,,0.0,,,38.375668,-89.372086,0.0,0.0,,,,
Private,IL,,,0.0,,,41.807327,-87.761513,0.0,0.0,,,,
Private,IL,,,0.0,,,41.923639,-87.884024,0.0,0.0,,,,
Private,IL,,,0.0,,,39.869122,-88.927155,0.0,0.0,,,,
Private,IL,,,0.0,,,40.487427,-89.045967,0.0,0.0,,,,
Private,IL,,,0.0,,,42.430107,-87.939461,0.0,0.0,,,,
Private,IL,,,0.0,,,39.712547,-88.994652,0.0,0.0,,,,
Private,IL,,,0.0,,,39.954159,-90.207886,0.0,0.0,,,,
Private,IL,,,0.0,,,42.319942,-88.969902,0.0,0.0,,,,
Private,IL,,,0.0,,,40.968182,-90.383881,0.0,0.0,,,,
Private,IL,,,0.0,,,42.392909,-89.014465,0.0,0.0,,,,
Private,IL,,,0.0,,,42.253213,-87.902467,0.0,0.0,,,,
Private,IL,,,0.0,,,41.877035,-88.233881,0.0,0.0,,,,
Private,IL,,,0.0,,,39.002392,-87.904182,0.0,0.0,,,,
Private,IL,,,0.0,,,38.680824,-88.490143,0.0,0.0,,,,
Private,IL,,,0.0,,,41.652493,-88.125977,0.0,0.0,,,,
Private,IL,,,0.0,,,41.803001,-87.824715,0.0,0.0,,,,
Private,IL,,,0.0,,,39.354904,-87.882378,0.0,0.0,,,,
Private,IL,,,0.0,,,41.393059,-89.468011,0.0,0.0,,,,
Private,IL,,,0.0,,,41.728642,-88.37513,0.0,0.0,,,,
Private,IL,,,0.0,,,41.178589,-90.323193,0.0,0.0,,,,
Private,IL,,,0.0,,,41.569174,-87.612891,0.0,0.0,,,,
Private,IL,,,0.0,,,41.402135,-89.905538,0.0,0.0,,,,
Private,IL,,,0.0,,,41.737381,-87.884861,0.0,0.0,,,,
Private,IN,,,0.0,,,41.721686,-85.813367,0.0,0.0,,,,
Private,IN,,,0.0,,,41.651814,-87.508827,0.0,0.0,,,,
Private,IN,,,0.0,,,37.930187,-87.902623,0.0,0.0,,,,
Private,IN,,,0.0,,,40.11377,-85.572784,0.0,0.0,,,,
Private,IN,,,0.0,,,39.295696,-85.957809,0.0,0.0,,,,
Private,IN,,,0.0,,,40.159843,-85.371401,0.0,0.0,,,,
Private,IN,,,0.0,,,38.650948,-87.530251,0.0,0.0,,,,
Private,IN,,,0.0,,,41.635586,-85.043777,0.0,0.0,,,,
Private,IN,,,0.0,,,38.159203,-87.682632,0.0,0.0,,,,
Private,IN,,,0.0,,,41.628632,-87.508041,0.0,0.0,,,,
Private,IN,,,0.0,,,40.584934,-86.126503,0.0,0.0,,,,
Private,IN,,,0.0,,,41.124856,-87.449682,0.0,0.0,,,,
Private,IN,,,0.0,,,41.759079,-86.722549,0.0,0.0,,,,
Private,IN,,,0.0,,,40.759654,-86.363729,0.0,0.0,,,,
Private,IN,,,0.0,,,41.4424,-85.988172,0.0,0.0,,,,
Private,IN,,,0.0,,,41.657955,-86.284012,0.0,0.0,,,,
Private,IN,,,0.0,,,41.492603,-87.512464,0.0,0.0,,,,
Private,IN,,,0.0,,,41.720974,-85.42617,0.0,0.0,,,,
Private,IN,,,0.0,,,40.419025,-86.126144,0.0,0.0,,,,
Private,IN,,,0.0,,,41.117397,-85.186035,0.0,0.0,,,,
Private,IN,,,0.0,,,41.096653,-85.893127,0.0,0.0,,,,
Private,IN,,,0.0,,,40.223559,-85.369898,0.0,0.0,,,,
Private,IN,,,0.0,,,41.027897,-85.166962,0.0,0.0,,,,
Private,IN,,,0.0,,,40.546693,-85.673357,0.0,0.0,,,,
Private,IN,,,0.0,,,39.11691,-86.977395,0.0,0.0,,,,
Private,IN,,,0.0,,,40.487583,-85.618591,0.0,0.0,,,,
Private,IN,,,0.0,,,40.832298,-84.937241,0.0,0.0,,,,
Private,IN,,,0.0,,,41.737991,-86.335518,0.0,0.0,,,,
Private,IN,,,0.0,,,41.692059,-86.804619,0.0,0.0,,,,
Private,IN,,,0.0,,,38.989223,-87.083153,0.0,0.0,,,,
Private,IN,,,0.0,,,39.04081,-85.10128,0.0,0.0,,,,
Private,IN,,,0.0,,,41.685886,-86.737854,0.0,0.0,,,,
Private,IN,,,0.0,,,40.276913,-85.810326,0.0,0.0,,,,
Private,IN,,,0.0,,,40.832962,-85.796799,0.0,0.0,,,,
Private,IN,,,0.0,,,40.37746,-86.837067,0.0,0.0,,,,
Private,IN,,,0.0,,,41.082912,-86.89106,0.0,0.0,,,,
Private,IN,,,0.0,,,40.277023,-85.317581,0.0,0.0,,,,
Private,IN,,,0.0,,,39.757674,-86.487788,0.0,0.0,,,,
Private,KS,,,0.0,,,39.415002,-95.74733,0.0,0.0,,,,
Private,KS,,,0.0,,,39.357826,-100.441681,0.0,0.0,,,,
Private,KS,,,0.0,,,37.98122,-101.756393,0.0,0.0,,,,
Private,KS,,,0.0,,,37.244492,-96.968071,0.0,0.0,,,,
Private,KS,,,0.0,,,39.181404,-96.555413,0.0,0.0,,,,
Private,KS,,,0.0,,,38.536797,-99.310051,0.0,0.0,,,,
Private,KS,,,0.0,,,39.364246,-99.84623,0.0,0.0,,,,
Private,KS,,,0.0,,,38.369073,-97.682004,0.0,0.0,,,,
Private,KS,,,0.0,,,37.920864,-95.170418,0.0,0.0,,,,
Private,KS,,,0.0,,,38.469124,-100.907082,0.0,0.0,,,,
Private,NE,,,0.0,,,40.001755,-97.613281,0.0,0.0,,,,
Private,KS,,,0.0,,,37.575935,-101.347374,0.0,0.0,,,,
Private,KS,,,0.0,,,38.042873,-97.318428,0.0,0.0,,,,
Private,KS,,,0.0,,,38.361786,-98.769318,0.0,0.0,,,,
Private,KS,,,0.0,,,39.060799,-94.806419,0.0,0.0,,,,
Private,KS,,,0.0,,,38.846569,-98.224991,0.0,0.0,,,,
Private,KS,,,0.0,,,38.236343,-97.775291,0.0,0.0,,,,
Private,KS,,,0.0,,,39.189724,-99.024925,0.0,0.0,,,,
Private,KS,,,0.0,,,37.151936,-98.040352,0.0,0.0,,,,
Private,KS,,,0.0,,,39.336727,-101.729004,0.0,0.0,,,,
Private,KS,,,0.0,,,39.17447,-96.562735,0.0,0.0,,,,
Private,KS,,,0.0,,,38.87302,-99.318062,0.0,0.0,,,,
Private,KS,,,0.0,,,39.750477,-94.871887,0.0,0.0,,,,
Private,KS,,,0.0,,,37.636608,-98.739342,0.0,0.0,,,,
Private,KY,,,0.0,,,36.763752,-83.711571,0.0,0.0,,,,
Private,KY,,,0.0,,,37.842777,-84.329536,0.0,0.0,,,,
Private,KY,,,0.0,,,36.877621,-89.01442,0.0,0.0,,,,
Private,KY,,,0.0,,,38.395585,-82.600575,0.0,0.0,,,,
Private,KY,,,0.0,,,38.389332,-82.715782,0.0,0.0,,,,
Private,KY,,,0.0,,,36.927185,-88.344261,0.0,0.0,,,,
Private,KY,,,0.0,,,38.413883,-83.743172,0.0,0.0,,,,
Private,KY,,,0.0,,,37.122429,-85.04361,0.0,0.0,,,,
Private,KY,,,0.0,,,37.187721,-82.903221,0.0,0.0,,,,
Private,KY,,,0.0,,,37.55909,-83.375542,0.0,0.0,,,,
Private,KY,,,0.0,,,37.55888,-82.767586,0.0,0.0,,,,
Private,KY,,,0.0,,,37.766647,-87.086845,0.0,0.0,,,,
Private,KY,,,0.0,,,36.873253,-83.831604,0.0,0.0,,,,
Private,KY,,,0.0,,,38.208099,-85.824883,0.0,0.0,,,,
Private,KY,,,0.0,,,37.983906,-86.175629,0.0,0.0,,,,
Private,KY,,,0.0,,,38.553654,-83.585808,0.0,0.0,,,,
Private,KY,,,0.0,,,37.828709,-85.724442,0.0,0.0,,,,
Private,KY,,,0.0,,,38.012337,-84.207031,0.0,0.0,,,,
Private,KY,,,0.0,,,36.952019,-86.476059,0.0,0.0,,,,
Private,KY,,,0.0,,,37.674358,-88.094307,0.0,0.0,,,,
Private,KY,,,0.0,,,37.352846,-87.489055,0.0,0.0,,,,
Private,KY,,,0.0,,,37.029373,-85.077248,0.0,0.0,,,,
Private,KY,,,0.0,,,37.674633,-88.093163,0.0,0.0,,,,
Private,KY,,,0.0,,,38.193019,-85.75183,0.0,0.0,,,,
Private,LA,,,0.0,,,31.689377,-93.304985,0.0,0.0,,,,
Private,LA,,,0.0,,,31.568252,-91.432768,0.0,0.0,,,,
Private,LA,,,0.0,,,30.169943,-90.878433,0.0,0.0,,,,
Private,LA,,,0.0,,,30.246302,-89.761383,0.0,0.0,,,,
Private,LA,,,0.0,,,32.56419,-92.945763,0.0,0.0,,,,
Private,LA,,,0.0,,,30.176698,-91.983678,0.0,0.0,,,,
Private,LA,,,0.0,,,32.04686,-92.11245,0.0,0.0,,,,
Private,LA,,,0.0,,,30.311319,-89.76947,0.0,0.0,,,,
Private,LA,,,0.0,,,30.093807,-90.932564,0.0,0.0,,,,
Private,LA,,,0.0,,,29.684734,-91.30127,0.0,0.0,,,,
Private,LA,,,0.0,,,31.926056,-92.641426,0.0,0.0,,,,
Private,LA,,,0.0,,,31.517263,-92.407784,0.0,0.0,,,,
Private,LA,,,0.0,,,30.497738,-91.126961,0.0,0.0,,,,
Private,LA,,,0.0,,,30.466452,-90.862732,0.0,0.0,,,,
Private,LA,,,0.0,,,31.322071,-92.476667,0.0,0.0,,,,
Private,LA,,,0.0,,,32.016808,-93.329613,0.0,0.0,,,,
Private,LA,,,0.0,,,30.386463,-91.041702,0.0,0.0,,,,
Private,LA,,,0.0,,,32.090988,-92.089432,0.0,0.0,,,,
Private,LA,,,0.0,,,30.977978,-92.584396,0.0,0.0,,,,
Private,LA,,,0.0,,,32.529919,-93.67321,0.0,0.0,,,,
Private,LA,,,0.0,,,30.254095,-92.268448,0.0,0.0,,,,
Private,LA,,,0.0,,,32.566567,-92.911464,0.0,0.0,,,,
Private,LA,,,0.0,,,30.218613,-89.780558,0.0,0.0,,,,
Private,LA,,,0.0,,,31.568613,-93.487915,0.0,0.0,,,,
Private,LA,,,0.0,,,32.809441,-93.056686,0.0,0.0,,,,
Private,LA,,,0.0,,,30.356546,-89.918839,0.0,0.0,,,,
Private,LA,,,0.0,,,30.705188,-91.47748,0.0,0.0,,,,
Private,LA,,,0.0,,,31.570659,-91.437651,0.0,0.0,,,,
Private,MA,,,0.0,,,42.869289,-70.88401,0.0,0.0,,,,
Private,MA,,,0.0,,,42.549869,-71.573834,0.0,0.0,,,,
Private,MA,,,0.0,,,42.393879,-71.046539,0.0,0.0,,,,
Private,MA,,,0.0,,,42.62566,-71.32119,0.0,0.0,,,,
Private,MA,,,0.0,,,42.629757,-71.276863,0.0,0.0,,,,
Private,MA,,,0.0,,,42.400898,-71.097252,0.0,0.0,,,,
Private,MA,,,0.0,,,42.572648,-71.27862,0.0,0.0,,,,
Private,MA,,,0.0,,,42.0431,-71.077788,0.0,0.0,,,,
Private,MA,,,0.0,,,42.52182,-71.15921,0.0,0.0,,,,
Private,MA,,,0.0,,,42.070141,-72.099182,0.0,0.0,,,,
Private,MA,,,0.0,,,42.19318,-72.931702,0.0,0.0,,,,
Private,MA,,,0.0,,,42.329468,-71.723923,0.0,0.0,,,,
Private,MA,,,0.0,,,42.041683,-72.784607,0.0,0.0,,,,
Private,MA,,,0.0,,,41.957787,-71.027351,0.0,0.0,,,,
Private,MA,,,0.0,,,42.105072,-71.254013,0.0,0.0,,,,
Private,MA,,,0.0,,,42.109962,-72.610561,0.0,0.0,,,,
Private,MA,,,0.0,,,42.191624,-71.770767,0.0,0.0,,,,
Private,MA,,,0.0,,,42.173882,-71.753708,0.0,0.0,,,,
Private,MA,,,0.0,,,42.162306,-71.899977,0.0,0.0,,,,
Private,MA,,,0.0,,,42.329971,-71.254311,0.0,0.0,,,,
Private,MA,,,0.0,,,42.250243,-71.770089,0.0,0.0,,,,
Private,MA,,,0.0,,,42.557966,-71.298867,0.0,0.0,,,,
Private,MD,,,0.0,,,38.975838,-76.31089,0.0,0.0,,,,
Private,MD,,,0.0,,,38.128326,-75.694565,0.0,0.0,,,,
Private,MD,,,0.0,,,39.588058,-76.996239,0.0,0.0,,,,
Private,MD,,,0.0,,,39.528652,-76.129005,0.0,0.0,,,,
Private,MD,,,0.0,,,39.260227,-76.462883,0.0,0.0,,,,
Private,MD,,,0.0,,,39.666732,-78.735533,0.0,0.0,,,,
Private,MD,,,0.0,,,38.93816,-76.859085,0.0,0.0,,,,
Private,MD,,,0.0,,,38.932942,-76.93301,0.0,0.0,,,,
Private,MD,,,0.0,,,39.603298,-77.809822,0.0,0.0,,,,
Private,MD,,,0.0,,,39.281002,-76.556107,0.0,0.0,,,,
Private,MD,,,0.0,,,39.49086,-76.883049,0.0,0.0,,,,
Private,MD,,,0.0,,,38.417214,-75.661823,0.0,0.0,,,,
Private,MD,,,0.0,,,38.461899,-75.747658,0.0,0.0,,,,
Private,MD,,,0.0,,,38.437408,-76.731583,0.0,0.0,,,,
Private,MD,,,0.0,,,38.685974,-76.87249,0.0,0.0,,,,
Private,MD,,,0.0,,,38.764904,-76.898079,0.0,0.0,,,,
Private,MD,,,0.0,,,38.725948,-76.659332,0.0,0.0,,,,
Private,MD,,,0.0,,,39.609589,-77.730469,0.0,0.0,,,,
Private,MD,,,0.0,,,38.778623,-76.059278,0.0,0.0,,,,
Private,MD,,,0.0,,,39.23579,-76.456192,0.0,0.0,,,,
Private,MD,,,0.0,,,39.050209,-76.661987,0.0,0.0,,,,
Private,MD,,,0.0,,,38.628967,-75.859436,0.0,0.0,,,,
Private,MD,,,0.0,,,39.278316,-76.554779,0.0,0.0,,,,
Private,MD,,,0.0,,,39.196473,-76.033813,0.0,0.0,,,,
Private,MD,,,0.0,,,38.556717,-76.059581,0.0,0.0,,,,
Private,ME,,,0.0,,,43.619377,-70.306061,0.0,0.0,,,,
Private,ME,,,0.0,,,44.501541,-70.21077,0.0,0.0,,,,
Private,ME,,,0.0,,,44.081169,-70.235275,0.0,0.0,,,,
Private,ME,,,0.0,,,44.414211,-70.796249,0.0,0.0,,,,
Private,ME,,,0.0,,,43.47813,-70.493858,0.0,0.0,,,,
Private,ME,,,0.0,,,47.15485,-67.932007,0.0,0.0,,,,
Private,ME,,,0.0,,,45.220825,-67.567085,0.0,0.0,,,,
Private,ME,,,0.0,,,44.952278,-67.174507,0.0,0.0,,,,
Private,ME,,,0.0,,,44.766567,-68.710716,0.0,0.0,,,,
Private,ME,,,0.0,,,43.633888,-70.318919,0.0,0.0,,,,
Private,MI,,,0.0,,,42.450336,-85.657845,0.0,0.0,,,,
Private,MI,,,0.0,,,42.253324,-83.348658,0.0,0.0,,,,
Private,MI,,,0.0,,,42.307022,-83.102821,0.0,0.0,,,,
Private,MI,,,0.0,,,43.857746,-85.004539,0.0,0.0,,,,
Private,MI,,,0.0,,,42.137119,-83.387344,0.0,0.0,,,,
Private,MI,,,0.0,,,42.105831,-84.992088,0.0,0.0,,,,
Private,MI,,,0.0,,,42.925041,-83.996284,0.0,0.0,,,,
Private,MI,,,0.0,,,46.407379,-86.650192,0.0,0.0,,,,
Private,MI,,,0.0,,,42.280319,-85.155457,0.0,0.0,,,,
Private,MI,,,0.0,,,46.480911,-90.046432,0.0,0.0,,,,
Private,MI,,,0.0,,,45.823429,-88.064034,0.0,0.0,,,,
Private,MI,,,0.0,,,46.462944,-90.146629,0.0,0.0,,,,
Private,MI,,,0.0,,,42.449059,-85.66095,0.0,0.0,,,,
Private,MI,,,0.0,,,45.116259,-87.614178,0.0,0.0,,,,
Private,MI,,,0.0,,,45.776947,-87.082512,0.0,0.0,,,,
Private,MI,,,0.0,,,47.109142,-88.529655,0.0,0.0,,,,
Private,MI,,,0.0,,,44.77269,-85.501434,0.0,0.0,,,,
Private,MI,,,0.0,,,43.250042,-83.772202,0.0,0.0,,,,
Private,MI,,,0.0,,,42.545872,-83.789101,0.0,0.0,,,,
Private,MI,,,0.0,,,42.476894,-83.037169,0.0,0.0,,,,
Private,MI,,,0.0,,,46.480934,-90.043106,0.0,0.0,,,,
Private,MI,,,0.0,,,43.014069,-85.688286,0.0,0.0,,,,
Private,MI,,,0.0,,,43.328564,-85.810571,0.0,0.0,,,,
Private,MI,,,0.0,,,42.983257,-83.928551,0.0,0.0,,,,
Private,MI,,,0.0,,,43.610889,-84.736938,0.0,0.0,,,,
Private,MI,,,0.0,,,42.105679,-84.991714,0.0,0.0,,,,
Private,MI,,,0.0,,,44.722164,-85.64473,0.0,0.0,,,,
Private,MI,,,0.0,,,42.507103,-83.536476,0.0,0.0,,,,
Private,MI,,,0.0,,,42.501171,-85.454666,0.0,0.0,,,,
Private,MI,,,0.0,,,42.674381,-82.814636,0.0,0.0,,,,
Private,MI,,,0.0,,,42.989273,-82.449036,0.0,0.0,,,,
Private,MI,,,0.0,,,42.267335,-83.329369,0.0,0.0,,,,
Private,MI,,,0.0,,,44.27866,-85.406075,0.0,0.0,,,,
Private,MI,,,0.0,,,43.400266,-85.799874,0.0,0.0,,,,
Private,MI,,,0.0,,,44.256344,-85.403877,0.0,0.0,,,,
Private,MI,,,0.0,,,42.195501,-85.560692,0.0,0.0,,,,
Private,MI,,,0.0,,,42.674465,-85.657967,0.0,0.0,,,,
Private,MI,,,0.0,,,41.911926,-85.994934,0.0,0.0,,,,
Private,MI,,,0.0,,,42.252815,-85.589798,0.0,0.0,,,,
Private,MI,,,0.0,,,42.705517,-85.469704,0.0,0.0,,,,
Private,MI,,,0.0,,,43.038127,-85.664011,0.0,0.0,,,,
Private,MI,,,0.0,,,42.996251,-85.686722,0.0,0.0,,,,
Private,MI,,,0.0,,,42.378868,-83.754982,0.0,0.0,,,,
Private,MI,,,0.0,,,46.751499,-88.449699,0.0,0.0,,,,
Private,MI,,,0.0,,,45.829769,-88.060989,0.0,0.0,,,,
Private,MI,,,0.0,,,46.494743,-87.356499,0.0,0.0,,,,
Private,MI,,,0.0,,,45.950813,-86.241493,0.0,0.0,,,,
Private,MI,,,0.0,,,43.058012,-85.957835,0.0,0.0,,,,
Private,MI,,,0.0,,,43.219695,-85.568965,0.0,0.0,,,,
Private,MI,,,0.0,,,43.397495,-84.667542,0.0,0.0,,,,
Private,MI,,,0.0,,,45.027241,-84.692329,0.0,0.0,,,,
Private,MI,,,0.0,,,46.544266,-87.398239,0.0,0.0,,,,
Private,MI,,,0.0,,,46.263748,-89.179214,0.0,0.0,,,,
Private,MI,,,0.0,,,44.336128,-84.799767,0.0,0.0,,,,
Private,MI,,,0.0,,,44.735126,-85.174515,0.0,0.0,,,,
Private,MI,,,0.0,,,45.644981,-84.470039,0.0,0.0,,,,
Private,MI,,,0.0,,,45.77853,-84.732796,0.0,0.0,,,,
Private,MI,,,0.0,,,41.960125,-86.368828,0.0,0.0,,,,
Private,MI,,,0.0,,,42.796503,-85.506927,0.0,0.0,,,,
Private,MI,,,0.0,,,43.88649,-85.523186,0.0,0.0,,,,
Private,MI,,,0.0,,,43.612328,-84.747505,0.0,0.0,,,,
Private,MI,,,0.0,,,43.932961,-83.282013,0.0,0.0,,,,
Private,MI,,,0.0,,,42.825108,-84.542793,0.0,0.0,,,,
Private,MI,,,0.0,,,43.022102,-83.654709,0.0,0.0,,,,
Private,MI,,,0.0,,,42.974232,-83.675774,0.0,0.0,,,,
Private,MI,,,0.0,,,46.463028,-84.371864,0.0,0.0,,,,
Private,MI,,,0.0,,,43.007504,-83.071655,0.0,0.0,,,,
Private,MI,,,0.0,,,42.393344,-83.761872,0.0,0.0,,,,
Private,MI,,,0.0,,,43.688751,-86.385094,0.0,0.0,,,,
Private,MI,,,0.0,,,42.241417,-85.677368,0.0,0.0,,,,
Private,MI,,,0.0,,,42.756599,-85.075447,0.0,0.0,,,,
Private,MI,,,0.0,,,42.804433,-82.963311,0.0,0.0,,,,
Private,MI,,,0.0,,,43.178871,-85.074501,0.0,0.0,,,,
Private,MI,,,0.0,,,42.170311,-83.246574,0.0,0.0,,,,
Private,MI,,,0.0,,,43.11895,-83.765671,0.0,0.0,,,,
Private,MI,,,0.0,,,42.214977,-85.53994,0.0,0.0,,,,
Private,MI,,,0.0,,,42.958498,-82.452626,0.0,0.0,,,,
Private,MI,,,0.0,,,42.279408,-83.42173,0.0,0.0,,,,
Private,MI,,,0.0,,,44.142139,-84.127319,0.0,0.0,,,,
Private,MI,,,0.0,,,46.063957,-88.631516,0.0,0.0,,,,
Private,MI,,,0.0,,,43.811752,-84.768654,0.0,0.0,,,,
Private,MI,,,0.0,,,42.931728,-85.721596,0.0,0.0,,,,
Private,MI,,,0.0,,,47.126381,-88.592293,0.0,0.0,,,,
Private,MI,,,0.0,,,42.593739,-82.860313,0.0,0.0,,,,
Private,MI,,,0.0,,,42.477518,-83.044744,0.0,0.0,,,,
Private,MI,,,0.0,,,43.175016,-85.579639,0.0,0.0,,,,
Private,MI,,,0.0,,,43.117756,-85.611457,0.0,0.0,,,,
Private,MI,,,0.0,,,44.883522,-84.292496,0.0,0.0,,,,
Private,MI,,,0.0,,,42.973469,-83.731911,0.0,0.0,,,,
Private,MI,,,0.0,,,42.291687,-84.963295,0.0,0.0,,,,
Private,MI,,,0.0,,,42.327431,-83.156807,0.0,0.0,,,,
Private,MI,,,0.0,,,46.49297,-84.372871,0.0,0.0,,,,
Private,MI,,,0.0,,,46.403992,-86.649353,0.0,0.0,,,,
Private,MI,,,0.0,,,46.477245,-89.941879,0.0,0.0,,,,
Private,MI,,,0.0,,,42.26923,-85.530731,0.0,0.0,,,,
Private,MI,,,0.0,,,42.782387,-83.533302,0.0,0.0,,,,
Private,MI,,,0.0,,,42.336601,-83.124161,0.0,0.0,,,,
Private,MI,,,0.0,,,44.430355,-86.128487,0.0,0.0,,,,
Private,MI,,,0.0,,,42.277737,-83.446854,0.0,0.0,,,,
Private,MI,,,0.0,,,42.915836,-83.722931,0.0,0.0,,,,
Private,MI,,,0.0,,,42.812269,-82.636322,0.0,0.0,,,,
Private,MI,,,0.0,,,43.355335,-86.166885,0.0,0.0,,,,
Private,MI,,,0.0,,,46.476299,-89.943512,0.0,0.0,,,,
Private,MI,,,0.0,,,41.972374,-84.671936,0.0,0.0,,,,
Private,MI,,,0.0,,,42.003029,-83.356133,0.0,0.0,,,,
Private,MI,,,0.0,,,42.949566,-83.055817,0.0,0.0,,,,
Private,MI,,,0.0,,,43.178246,-83.77256,0.0,0.0,,,,
Private,MI,,,0.0,,,42.663232,-84.282573,0.0,0.0,,,,
Private,MI,,,0.0,,,43.623453,-83.904823,0.0,0.0,,,,
Private,MN,,,0.0,,,47.239021,-93.573067,0.0,0.0,,,,
Private,MN,,,0.0,,,43.872791,-95.113792,0.0,0.0,,,,
Private,MN,,,0.0,,,45.336361,-93.008141,0.0,0.0,,,,
Private,MN,,,0.0,,,47.236306,-93.548557,0.0,0.0,,,,
Private,MN,,,0.0,,,45.123451,-95.024689,0.0,0.0,,,,
Private,MN,,,0.0,,,48.59389,-93.404518,0.0,0.0,,,,
Private,MN,,,0.0,,,45.209797,-96.020332,0.0,0.0,,,,
Private,MN,,,0.0,,,45.281765,-95.76767,0.0,0.0,,,,
Private,MN,,,0.0,,,44.030662,-91.62195,0.0,0.0,,,,
Private,MN,,,0.0,,,45.33604,-93.00161,0.0,0.0,,,,
Private,MN,,,0.0,,,45.132408,-94.527855,0.0,0.0,,,,
Private,MN,,,0.0,,,45.665267,-93.921316,0.0,0.0,,,,
Private,MN,,,0.0,,,45.140385,-93.234169,0.0,0.0,,,,
Private,MN,,,0.0,,,43.95274,-94.794319,0.0,0.0,,,,
Private,MN,,,0.0,,,44.771854,-93.919525,0.0,0.0,,,,
Private,MN,,,0.0,,,43.635639,-95.592934,0.0,0.0,,,,
Private,MN,,,0.0,,,45.590279,-95.917809,0.0,0.0,,,,
Private,MN,,,0.0,,,47.169594,-92.475487,0.0,0.0,,,,
